PartyType_Code,Sobriety_Code,Age,PrimaryCollisionFactor_Code,CollisionType_Code,VehicleDamage_Code,MovementPrecedingCollision_Code,ViolationCode,CrashTime,Distance
3,1,24,5,3,2,2,22107,20,110.0
3,1,31,4,5,1,10,0,10,0.0
3,2,0,5,0,3,0,21453,10,0.0
3,0,0,5,5,1,10,0,5,46.0
3,1,52,4,5,1,8,0,10,70.0
3,7,20,5,3,1,1,23140,22,60.0
3,2,30,4,0,1,2,0,20,0.0
3,1,51,5,5,5,8,0,21,0.0
3,2,0,5,3,5,10,0,17,0.0
3,2,24,4,5,1,8,0,16,0.0
3,2,27,5,6,1,0,0,17,0.0
3,1,26,5,5,5,10,22102,14,100.0
6,1,55,4,3,2,1,0,12,0.0
3,2,46,4,6,5,0,0,11,0.0
3,2,0,4,6,5,8,0,18,0.0
1,1,55,5,5,1,8,0,12,100.0
3,0,0,4,3,5,10,0,10,0.0
3,0,0,5,6,2,10,0,1,36.0
3,1,20,5,0,2,2,21802,17,0.0
9,2,20,5,1,2,2,22350,15,90.0
3,0,0,5,3,1,10,0,6,15.0
3,0,0,5,5,3,10,0,1,37.0
3,1,24,5,0,2,0,21453,6,0.0
3,2,0,5,5,5,2,22107,9,0.0
3,1,32,5,1,2,0,0,3,49.0
3,0,0,5,0,2,10,22107,20,0.0
3,1,65,5,5,1,1,0,10,405.0
0,1,59,0,7,5,0,21453,13,0.0
3,1,35,5,0,3,0,21453,14,0.0
3,1,38,5,3,2,0,0,12,92.0
3,1,63,5,3,2,2,0,15,0.0
3,2,0,5,5,5,0,21703,18,51.0
3,2,0,4,3,5,3,0,12,0.0
9,0,0,5,3,2,10,0,1,97.0
3,1,31,5,6,2,8,0,12,0.0
10,2,14,5,8,5,10,0,10,0.0
9,1,34,5,0,3,0,21453,7,0.0
3,2,37,4,5,5,8,0,16,0.0
0,1,46,4,7,5,0,0,12,0.0
3,1,31,5,5,1,8,0,21,0.0
3,1,49,5,5,1,8,0,10,35.0
9,2,0,4,5,5,10,0,17,51.0
3,1,44,5,0,3,2,0,23,0.0
3,1,41,5,0,1,10,21750,13,0.0
3,7,22,5,6,2,0,23152,12,79.0
3,0,0,5,5,2,10,0,23,137.0
3,0,0,5,5,2,10,0,0,194.0
3,1,20,5,1,5,2,0,13,0.0
3,6,0,5,3,5,0,22350,19,393.0
3,1,36,3,8,1,0,0,6,28.0
3,1,59,0,7,1,1,0,19,21.0
3,1,18,5,1,5,2,22350,13,35.0
3,2,23,5,2,2,2,22350,6,0.0
3,7,43,5,6,1,0,23152,11,24.0
3,2,45,5,5,5,0,0,15,0.0
3,0,0,5,3,1,10,0,19,0.0
3,2,0,4,6,5,1,0,16,50.0
3,0,0,4,3,5,10,0,1,51.0
3,7,57,5,2,3,10,22107,2,186.0
3,2,34,5,3,2,10,22350,22,35.0
10,2,11,5,8,5,10,0,7,0.0
9,2,59,4,0,2,0,0,14,176.0
3,1,74,5,5,2,8,0,12,0.0
3,2,0,4,5,5,0,0,20,0.0
3,2,0,4,5,5,5,0,13,51.0
3,1,22,5,0,2,10,22100,11,0.0
3,2,0,5,2,3,10,22107,20,98.0
3,2,0,5,5,5,0,22350,18,30.0
3,1,27,4,5,2,0,0,8,100.0
3,1,40,5,3,2,3,0,1,100.0
3,1,18,5,0,3,0,21453,8,0.0
1,1,45,4,5,2,0,0,2,230.0
3,1,28,5,5,1,8,0,17,500.0
18,1,54,5,0,2,0,21453,1,0.0
3,1,17,5,5,2,0,22350,8,30.0
3,1,50,5,0,3,0,21453,13,0.0
3,1,21,5,0,2,2,0,20,0.0
3,1,17,5,5,5,2,0,16,0.0
3,2,0,5,6,2,10,21658,20,84.0
3,1,40,5,3,1,10,0,22,0.0
3,2,0,5,0,1,3,22106,15,65.0
3,2,39,4,0,5,0,0,19,0.0
3,1,27,5,3,2,0,0,10,0.0
8,1,40,5,0,2,10,21651,12,100.0
3,1,37,5,5,3,8,0,23,0.0
3,2,60,4,5,5,10,0,18,0.0
3,2,0,5,2,1,0,22350,1,0.0
18,1,18,5,5,3,0,22350,17,56.0
3,1,49,5,6,1,0,0,14,0.0
9,1,58,5,5,2,0,22350,11,84.0
3,2,0,5,5,5,0,22350,8,0.0
3,0,0,5,0,1,10,0,11,0.0
18,2,0,5,3,5,10,22106,15,200.0
18,2,0,0,7,5,1,0,7,0.0
3,0,0,4,3,5,10,0,21,0.0
3,1,48,5,1,2,0,0,23,65.0
3,1,41,4,5,5,0,22350,9,75.0
3,1,37,5,5,4,0,22107,21,55.0
3,1,41,5,0,2,10,0,7,180.0
3,1,36,5,5,5,0,22350,19,20.0
3,1,46,5,3,2,10,22350,13,0.0
3,1,52,5,0,3,0,21453,1,0.0
3,1,31,5,5,1,8,0,20,12.0
3,1,37,5,0,2,0,0,20,0.0
3,0,0,5,3,3,10,0,3,25.0
18,2,0,4,5,5,10,0,18,51.0
3,2,0,5,5,5,0,22350,13,50.0
3,2,0,5,0,5,0,21453,10,0.0
3,1,51,5,6,2,5,22107,17,0.0
9,2,42,4,5,5,0,0,13,0.0
10,1,65,3,8,5,0,21954,6,25.0
3,1,40,4,6,1,1,0,11,54.0
3,2,25,4,3,5,2,0,12,0.0
3,1,21,5,3,2,0,22107,7,240.0
3,2,36,5,6,3,1,22107,22,194.0
3,0,0,4,3,5,10,0,23,0.0
6,1,35,3,8,5,1,0,15,0.0
3,1,38,4,5,5,8,0,19,0.0
3,1,26,4,8,1,1,21804,22,330.0
3,0,0,5,3,1,10,0,14,220.0
9,1,65,5,5,1,10,21650,10,363.0
3,1,17,4,1,5,2,21801,15,100.0
3,2,46,4,5,5,0,0,12,0.0
3,2,0,4,2,5,0,0,22,95.0
11,1,37,1,7,2,10,21650,16,0.0
10,2,27,5,8,5,10,0,9,251.0
3,2,65,5,5,2,0,0,16,270.0
9,1,65,5,5,5,0,0,13,0.0
3,2,20,5,1,5,2,0,10,0.0
3,0,0,5,6,2,10,0,3,768.0
3,2,0,5,5,5,0,22350,19,40.0
3,2,33,4,6,5,10,0,20,0.0
3,2,0,5,3,5,10,0,1,0.0
3,2,0,4,5,5,0,0,14,0.0
0,1,36,5,7,5,0,0,19,0.0
3,2,21,5,6,3,0,0,18,0.0
3,2,0,4,5,5,0,0,7,0.0
3,1,66,5,1,3,2,21801,12,0.0
3,1,39,5,5,2,8,0,14,55.0
18,2,0,4,5,5,10,0,7,51.0
3,7,76,5,2,3,10,21651,14,250.0
3,1,56,5,5,1,0,21703,11,75.0
3,2,31,5,0,3,0,0,23,0.0
9,1,37,5,6,1,0,0,9,36.0
0,7,62,0,3,5,0,21202,17,0.0
3,2,25,5,5,5,1,22100,20,28.0
3,2,25,5,6,2,0,21658,2,0.0
3,0,0,5,5,1,10,0,6,261.0
9,1,60,5,5,5,10,0,9,0.0
3,1,44,4,5,5,1,0,17,0.0
3,2,40,5,5,1,0,0,18,0.0
3,0,0,5,3,1,10,0,18,41.0
3,0,0,4,3,3,10,0,20,0.0
3,1,52,5,6,3,2,22107,16,54.0
3,2,0,5,3,5,0,21453,19,0.0
18,2,22,5,1,3,0,0,22,0.0
3,1,40,5,0,5,10,21802,14,0.0
3,1,39,0,7,5,10,0,16,45.0
3,1,61,5,0,3,0,0,21,0.0
3,2,0,1,2,5,0,0,19,110.0
3,1,69,5,3,5,0,22350,12,0.0
18,2,45,4,5,5,0,0,13,0.0
9,1,55,5,0,3,0,0,15,0.0
3,1,31,5,5,3,0,22350,5,219.0
0,2,65,4,3,5,10,0,9,0.0
9,1,50,5,5,3,8,0,10,93.0
3,2,48,4,1,5,0,0,11,0.0
3,1,60,5,5,3,0,22350,14,120.0
3,2,0,4,3,5,10,0,8,0.0
3,1,17,5,0,2,0,0,20,0.0
3,1,52,4,3,5,1,22350,7,40.0
3,2,0,5,0,5,0,21453,9,0.0
3,2,0,4,0,5,5,0,16,50.0
0,1,52,5,3,5,0,0,20,0.0
3,1,37,5,1,3,0,0,11,0.0
3,1,65,4,0,1,2,0,15,0.0
3,2,0,4,6,5,0,0,23,51.0
3,2,29,4,1,5,0,0,19,0.0
3,1,71,4,6,1,2,0,17,0.0
3,2,0,5,5,5,0,21703,11,0.0
3,2,39,5,5,1,5,0,7,155.0
3,1,63,5,3,2,8,0,19,68.0
3,2,39,4,5,5,0,0,13,0.0
3,7,69,5,3,4,10,22350,22,250.0
9,2,0,5,6,1,0,21658,23,50.0
3,2,0,5,3,5,1,0,18,0.0
3,7,27,5,5,2,0,23153,2,0.0
3,4,50,5,3,3,1,22107,7,19.0
3,2,20,4,2,5,1,0,14,0.0
3,2,0,5,6,1,3,22106,15,0.0
9,1,30,5,0,1,0,22450,23,0.0
3,1,20,5,5,1,0,22350,13,24.0
3,1,38,5,5,1,0,22350,11,20.0
3,1,35,4,0,1,0,21453,19,0.0
3,1,65,5,1,3,2,21801,10,0.0
3,0,0,5,6,3,10,0,3,60.0
3,0,0,5,5,2,10,0,15,60.0
3,2,0,5,3,2,0,21755,14,130.0
3,1,63,6,3,3,10,0,2,0.0
18,2,40,5,5,5,8,0,18,280.0
3,1,28,5,1,3,2,22350,18,0.0
3,0,0,5,3,1,10,0,17,90.0
3,1,61,5,5,1,1,0,10,100.0
9,0,0,4,6,5,10,0,0,51.0
3,1,56,5,0,2,0,22450,20,0.0
8,1,44,5,1,3,0,0,13,0.0
9,1,29,5,0,5,0,0,20,0.0
3,2,54,5,3,3,10,21663,12,0.0
8,2,31,5,6,1,0,0,19,0.0
3,2,33,5,5,5,0,22350,13,0.0
3,1,51,1,6,3,0,22107,9,198.0
9,0,0,5,3,1,10,0,23,30.0
3,2,0,4,2,5,10,0,15,135.0
3,1,56,5,0,2,8,0,15,10.0
9,2,0,5,3,5,1,22109,17,0.0
18,2,0,4,3,5,10,0,15,0.0
3,2,0,5,6,5,0,22350,19,108.0
9,1,23,5,5,1,10,0,19,498.0
3,7,27,5,2,3,0,22350,21,940.0
3,0,0,5,3,1,10,0,22,197.0
3,7,33,5,5,1,0,21650,10,85.0
3,2,17,4,5,5,8,0,18,0.0
10,2,62,3,8,5,10,21954,20,18.0
3,1,73,4,6,1,5,0,11,80.0
3,0,0,4,1,1,10,0,0,85.0
3,2,0,5,3,2,10,22350,4,0.0
3,1,57,5,5,3,0,22350,21,48.0
3,1,61,4,1,3,2,0,9,0.0
9,7,46,5,3,3,0,23152,1,291.0
3,2,0,5,3,5,10,0,1,230.0
3,1,54,5,5,1,8,0,22,124.0
3,2,28,4,0,5,0,0,23,0.0
3,2,23,5,5,1,8,0,12,0.0
3,7,26,5,5,2,3,22106,1,45.0
3,2,35,4,5,5,8,0,10,0.0
3,2,15,5,6,1,0,22350,14,50.0
3,0,0,5,5,2,10,0,19,66.0
3,1,48,5,0,2,2,21802,14,0.0
3,0,0,4,6,5,10,0,0,51.0
3,1,64,5,1,2,10,21650,10,85.0
3,0,0,4,6,1,10,0,10,103.0
3,0,43,5,1,2,10,0,22,376.0
9,5,22,5,6,2,0,22350,23,25.0
3,1,60,5,0,1,2,22107,18,0.0
18,2,0,4,5,5,10,0,2,0.0
8,1,26,4,3,3,0,0,16,0.0
3,0,0,5,5,2,10,0,0,108.0
3,2,0,5,6,2,10,21461,22,0.0
3,1,39,5,7,5,2,22107,6,0.0
9,7,28,5,5,1,0,23152,20,168.0
9,2,0,5,6,5,1,21658,21,150.0
3,2,0,4,5,5,10,0,10,0.0
3,0,0,4,3,2,10,0,3,70.0
18,1,72,5,5,1,10,0,19,20.0
3,0,0,5,6,2,10,0,15,140.0
3,1,40,5,0,3,2,21801,1,0.0
3,1,52,5,5,1,10,0,7,378.0
3,0,0,5,6,1,10,0,7,49.0
18,2,0,5,2,5,10,22350,7,140.0
3,2,0,5,0,5,0,21804,18,0.0
3,1,33,5,5,1,8,0,8,108.0
3,1,32,5,0,2,2,0,8,0.0
18,2,0,5,6,5,10,21460,22,50.0
3,1,90,5,3,1,0,22350,17,115.0
3,0,0,4,6,1,10,0,20,25.0
3,2,0,4,1,5,2,0,20,0.0
10,1,10,3,3,5,10,21954,17,91.0
3,7,30,5,2,2,0,23152,0,271.0
3,1,45,5,5,2,8,0,16,50.0
9,1,45,5,0,2,2,22107,10,0.0
3,1,89,5,3,3,5,21658,9,1350.0
17,0,0,4,1,1,10,0,3,90.0
3,2,29,4,3,5,10,0,12,0.0
3,5,50,5,6,2,0,0,15,300.0
3,2,21,4,6,5,10,0,16,0.0
3,2,36,4,3,5,10,0,14,0.0
3,2,21,4,6,5,0,0,15,0.0
3,0,0,5,3,3,10,0,23,88.0
3,2,57,4,5,5,8,0,14,0.0
3,2,0,5,3,5,10,0,2,0.0
3,6,25,5,0,1,0,0,17,51.0
3,1,50,5,5,5,0,21453,15,0.0
18,2,0,5,2,5,0,21651,23,18.0
3,1,39,5,5,2,10,0,6,30.0
3,2,30,4,6,5,0,0,7,160.0
18,2,0,5,3,5,10,22350,22,0.0
18,2,0,4,5,5,0,0,7,0.0
3,1,48,5,2,5,0,22350,11,104.0
9,2,0,5,6,5,10,22107,2,105.0
3,0,0,5,5,3,10,0,11,246.0
3,1,74,0,7,1,2,0,20,0.0
3,2,26,4,6,5,8,0,16,0.0
3,1,44,5,6,3,10,22107,8,16.0
3,0,21,5,1,3,0,21453,17,0.0
18,2,0,4,6,5,10,0,19,0.0
3,1,34,5,3,1,2,22350,12,0.0
3,1,19,5,6,1,0,0,20,88.0
3,1,34,5,3,2,0,0,23,359.0
3,1,55,5,0,5,0,0,7,0.0
3,1,26,5,6,2,10,21804,19,0.0
18,2,26,4,6,5,1,0,0,20.0
3,0,0,5,6,3,10,0,20,37.0
9,1,43,5,6,1,10,0,15,48.0
3,2,0,5,1,3,0,22350,1,0.0
3,2,35,4,5,5,8,0,9,0.0
3,1,63,5,5,2,0,22350,9,190.0
3,0,0,5,5,3,10,0,17,270.0
3,2,0,5,3,5,10,0,15,173.0
9,2,45,5,5,5,0,22350,21,84.0
3,1,50,5,6,1,4,1,19,460.0
10,1,18,3,8,5,10,21955,18,90.0
3,2,27,4,5,5,0,0,19,0.0
3,1,19,4,1,2,0,0,14,0.0
18,2,0,5,3,5,3,22106,21,0.0
3,0,0,5,3,5,10,0,16,60.0
3,2,24,5,5,2,10,22350,8,224.0
0,2,47,4,7,5,0,0,14,0.0
3,2,25,5,6,2,0,22350,7,90.0
3,2,35,4,5,5,8,0,20,0.0
3,1,43,5,3,5,10,22103,15,314.0
3,2,24,4,0,5,0,0,13,51.0
3,2,54,4,6,3,0,0,17,0.0
3,1,61,5,6,3,10,21804,14,580.0
3,2,0,4,6,5,2,0,10,0.0
3,1,33,5,0,3,2,21804,8,0.0
3,7,47,4,0,2,10,0,22,0.0
10,1,15,5,8,5,0,0,7,0.0
3,2,0,5,7,5,0,21802,15,0.0
10,1,28,3,8,5,0,21950,9,0.0
3,2,0,4,5,5,0,0,10,0.0
3,0,42,4,3,5,10,0,2,51.0
3,1,28,5,5,1,0,21658,18,25.0
3,0,0,5,3,3,10,0,0,150.0
3,2,32,4,6,5,1,0,18,0.0
18,2,0,4,6,5,0,0,5,0.0
18,2,0,5,0,5,0,21453,20,0.0
3,4,54,5,0,5,0,0,14,0.0
3,1,39,5,1,3,0,21453,8,0.0
3,1,64,5,5,1,8,0,14,25.0
3,1,46,4,6,2,0,0,20,0.0
18,2,0,4,6,5,10,0,13,100.0
3,1,43,5,0,5,8,0,19,50.0
9,1,78,4,5,5,10,22350,14,40.0
9,7,53,5,0,3,2,22107,18,0.0
3,2,22,5,2,3,0,21755,17,92.0
9,0,0,5,0,1,10,0,16,139.0
3,1,67,5,0,2,10,21804,14,0.0
3,7,29,5,5,3,0,22350,18,294.0
3,0,0,5,5,2,10,0,20,0.0
18,2,0,5,5,5,0,22350,5,200.0
3,1,65,5,5,5,0,22350,11,0.0
3,2,0,5,5,5,10,0,12,51.0
3,1,24,4,3,5,10,22350,20,105.0
18,2,0,5,3,5,10,21804,18,240.0
3,0,0,4,3,5,10,0,12,0.0
3,2,17,4,0,5,8,0,9,0.0
3,2,0,5,0,5,0,21453,8,0.0
3,0,0,5,2,1,10,0,20,330.0
3,1,26,5,1,5,8,0,22,24.0
3,2,58,5,5,2,0,0,6,142.0
0,1,9,0,3,5,0,21453,16,0.0
3,2,0,5,1,3,0,22350,6,135.0
3,1,78,5,5,2,8,0,2,15.0
3,1,0,4,5,1,8,0,14,0.0
3,5,74,5,3,5,1,22107,12,0.0
8,6,23,5,3,1,1,22350,21,50.0
18,2,0,4,3,5,10,0,11,0.0
3,3,34,2,3,1,0,22107,14,8.0
10,5,71,5,8,5,0,0,5,0.0
3,2,0,4,3,5,10,0,18,51.0
3,1,40,5,5,5,0,0,0,81.0
3,7,19,5,0,3,1,23140,0,0.0
9,2,53,5,5,1,0,0,23,0.0
3,2,0,4,5,5,0,0,19,0.0
3,2,34,4,5,5,8,0,13,51.0
9,2,60,5,0,2,2,21453,10,0.0
3,1,54,4,0,3,0,0,4,0.0
11,2,48,5,7,5,0,21235,17,150.0
3,1,38,5,0,3,0,0,15,0.0
3,1,49,5,0,2,0,0,15,521.0
3,2,0,5,2,3,0,22350,0,0.0
3,1,35,5,5,3,10,0,18,0.0
3,2,34,5,7,5,1,22107,11,300.0
9,0,0,5,3,1,10,0,22,41.0
3,2,46,4,5,5,10,0,0,0.0
18,2,23,4,5,5,0,0,14,0.0
3,2,0,4,5,5,10,0,13,0.0
1,1,21,5,6,1,10,22107,8,134.0
9,1,39,5,6,2,2,0,19,0.0
3,1,55,5,0,3,0,0,11,0.0
9,0,0,5,0,1,10,0,22,264.0
3,2,0,4,3,3,2,22350,22,0.0
3,1,44,5,0,3,10,21802,18,0.0
3,2,43,5,7,5,0,0,16,32.0
3,0,0,5,1,2,0,22350,23,60.0
3,1,38,5,6,2,8,0,9,30.0
3,2,41,4,5,5,8,0,14,0.0
3,1,48,4,5,1,10,0,10,310.0
3,2,37,5,1,1,2,22107,13,500.0
3,2,21,4,5,2,10,0,13,3263.0
3,6,0,5,0,3,0,21453,2,0.0
3,1,38,5,4,2,0,0,17,0.0
3,1,83,5,1,3,0,21453,14,0.0
3,5,54,5,0,3,0,0,20,0.0
18,2,0,5,5,5,0,22350,14,0.0
3,0,0,5,5,1,10,0,22,63.0
3,2,30,0,7,1,8,0,13,0.0
3,1,72,5,3,2,0,0,18,30.0
3,2,0,5,5,3,10,22107,6,70.0
3,2,0,4,0,5,10,0,13,51.0
3,1,50,5,5,3,0,0,1,0.0
3,2,40,5,2,3,0,21755,11,175.0
3,1,69,5,5,1,0,22350,14,200.0
3,0,0,4,3,5,10,0,8,0.0
3,2,15,5,5,1,0,22350,16,71.0
10,2,17,5,3,5,0,0,23,0.0
3,0,0,4,3,5,10,0,13,0.0
3,1,52,5,3,5,0,0,14,0.0
3,2,0,4,6,5,0,0,14,0.0
3,1,29,5,5,2,8,0,18,0.0
3,0,0,4,5,5,10,0,12,0.0
0,2,62,4,3,5,1,0,17,0.0
18,0,0,4,5,5,10,0,22,280.0
9,1,64,5,0,4,0,0,13,0.0
3,1,68,5,0,3,0,21453,7,0.0
3,1,24,5,0,5,0,0,6,0.0
3,0,0,5,3,3,10,0,21,0.0
3,1,69,0,7,1,8,0,7,135.0
3,2,0,4,3,5,0,20002,18,0.0
3,0,0,5,5,2,10,0,0,102.0
3,0,0,4,6,5,10,0,17,51.0
3,0,0,5,3,3,10,0,7,236.0
3,2,28,5,2,3,10,21658,23,0.0
10,2,59,5,8,5,10,0,11,0.0
3,1,21,5,3,1,2,22350,22,0.0
3,0,0,5,3,3,10,0,0,0.0
3,1,52,5,3,2,3,22106,22,75.0
8,1,22,4,4,1,0,0,15,660.0
3,2,0,4,3,5,10,0,0,0.0
3,1,57,0,3,1,10,0,11,250.0
9,1,29,5,1,1,2,22107,18,16.0
3,1,25,4,0,2,0,0,22,0.0
3,1,47,5,0,3,0,0,16,0.0
3,0,0,5,3,1,10,0,18,356.0
3,2,0,4,5,5,0,0,17,0.0
9,1,53,5,5,1,0,22350,11,38.0
5,0,0,5,5,1,10,0,4,185.0
3,1,18,4,1,3,2,0,19,0.0
3,7,36,5,5,1,0,22350,23,150.0
10,2,50,5,3,5,0,0,21,0.0
3,2,30,5,0,3,0,21453,20,0.0
3,1,35,5,0,3,2,0,16,0.0
3,2,0,4,5,5,0,0,17,0.0
3,1,41,5,5,2,10,0,17,208.0
3,2,0,5,5,5,0,22350,22,150.0
3,1,41,5,0,2,0,0,14,0.0
3,2,26,4,6,5,0,0,8,0.0
3,0,0,4,6,5,10,0,20,240.0
3,2,39,4,3,5,0,0,16,50.0
3,2,0,5,5,1,0,22350,4,0.0
3,0,0,5,3,1,10,0,23,0.0
3,1,75,5,5,1,8,0,10,175.0
10,1,83,5,3,5,10,0,13,0.0
3,1,26,5,2,1,2,22100,13,26.0
18,1,50,5,0,3,0,0,17,0.0
3,6,40,5,5,5,0,0,15,20.0
3,1,66,5,5,2,0,22350,18,80.0
3,2,0,4,3,5,0,0,13,0.0
3,1,29,5,1,3,8,0,17,83.0
3,0,0,4,6,5,10,0,8,51.0
9,1,31,5,0,3,0,0,16,0.0
3,1,90,5,0,2,10,21804,15,240.0
3,1,17,5,0,3,0,0,8,0.0
0,1,49,0,3,5,10,21202,17,0.0
3,1,39,5,5,2,8,0,14,122.0
3,2,0,4,3,5,2,0,17,0.0
9,1,61,5,5,1,0,0,12,240.0
3,1,65,5,0,3,0,21453,17,0.0
9,2,0,5,1,5,0,21453,16,0.0
3,1,77,5,5,5,3,12500,8,0.0
3,2,32,5,6,5,10,21453,6,18.0
18,2,0,4,2,5,10,0,21,375.0
3,6,0,5,6,5,1,22350,22,100.0
3,7,19,5,3,3,0,22107,20,356.0
3,2,0,5,1,3,0,22350,2,0.0
3,2,0,5,3,2,0,21650,14,85.0
3,0,0,5,6,2,10,0,21,300.0
3,2,0,4,1,5,2,0,17,0.0
9,7,53,5,0,3,0,23153,23,0.0
3,2,42,5,5,1,10,0,18,0.0
9,0,0,5,6,1,10,0,23,70.0
18,2,0,4,3,5,10,0,13,0.0
3,0,0,5,3,1,10,0,10,115.0
10,1,43,5,3,5,10,0,21,0.0
3,0,0,5,0,2,10,0,17,388.0
9,1,66,5,8,1,0,21950,17,0.0
3,0,0,5,5,1,10,0,0,100.0
3,1,22,5,5,3,0,22350,19,225.0
10,1,17,5,3,5,10,0,6,0.0
3,2,0,5,5,5,0,0,11,0.0
3,1,22,5,5,3,0,22350,12,0.0
3,1,43,5,6,2,0,0,11,0.0
3,2,60,5,5,3,0,21703,22,37.0
18,2,0,5,0,1,2,21801,16,140.0
10,1,91,5,3,5,10,0,10,0.0
3,1,0,5,0,2,0,0,16,0.0
3,1,39,0,7,5,2,0,18,0.0
3,1,58,3,3,5,0,0,20,0.0
8,1,42,5,5,2,0,22350,20,0.0
3,1,54,5,6,1,8,0,14,0.0
1,0,0,5,6,1,10,0,17,200.0
6,1,44,5,0,1,0,0,0,162.0
3,0,0,5,6,2,10,0,22,195.0
3,2,48,4,6,5,0,0,9,51.0
10,1,22,5,3,5,0,0,21,151.0
3,1,60,5,5,3,8,0,19,51.0
6,1,39,5,0,2,2,0,12,0.0
3,1,21,5,6,2,0,0,3,0.0
3,1,50,5,0,2,2,0,16,0.0
3,0,0,5,3,2,10,0,1,16.0
3,2,0,5,3,5,10,0,8,0.0
3,1,26,5,3,5,8,0,19,0.0
9,1,62,5,5,2,10,0,18,170.0
9,0,0,5,3,1,10,0,23,40.0
3,1,34,5,1,2,0,0,13,0.0
3,1,22,5,0,2,0,21651,20,0.0
9,1,49,5,5,1,8,0,7,175.0
3,2,0,5,0,5,2,21453,17,0.0
3,2,23,4,0,3,2,0,21,0.0
18,2,0,4,5,5,0,0,23,0.0
3,1,17,5,5,5,8,0,13,45.0
3,0,0,5,8,2,10,0,0,130.0
3,1,32,5,3,5,2,0,9,0.0
3,2,22,5,1,2,1,22107,11,0.0
3,1,34,5,5,1,8,0,23,60.0
3,2,0,5,0,2,8,0,23,0.0
3,1,35,5,0,2,2,21801,11,0.0
3,1,33,5,6,1,0,0,16,0.0
3,1,55,5,6,5,5,21658,11,37.0
3,0,0,5,5,5,10,0,18,72.0
3,0,0,5,6,1,10,0,20,0.0
3,1,28,5,1,2,0,0,17,0.0
7,2,0,5,0,5,0,0,14,0.0
3,1,36,5,5,1,10,0,17,0.0
1,1,57,5,0,2,0,0,11,54.0
3,2,0,5,0,5,1,21453,8,0.0
3,1,17,5,3,5,1,22107,2,66.0
3,2,0,5,0,3,0,22450,21,0.0
3,1,36,5,1,1,2,21801,15,0.0
3,1,81,5,5,2,0,22350,15,23.0
3,2,44,4,5,5,0,0,10,0.0
3,0,0,5,0,1,10,0,16,0.0
3,0,0,5,6,1,10,0,22,0.0
3,1,24,5,5,3,10,0,9,660.0
0,1,14,4,3,5,0,21804,11,0.0
18,2,0,5,5,5,0,21703,14,0.0
3,2,0,5,3,5,10,0,16,0.0
3,1,30,5,0,1,10,22107,10,34.0
3,2,55,4,6,5,0,0,18,100.0
3,2,0,5,6,1,0,21453,10,0.0
18,2,0,5,5,5,0,22350,23,297.0
3,2,45,5,0,5,0,0,16,0.0
3,2,0,4,0,5,10,0,17,0.0
8,2,31,5,0,2,0,0,10,208.0
3,0,0,5,6,2,10,0,23,116.0
3,0,0,5,6,2,10,0,10,147.0
3,2,50,4,0,5,0,0,13,0.0
8,1,45,5,3,2,0,0,18,0.0
3,1,50,5,5,5,2,0,20,0.0
3,1,26,5,5,2,10,0,18,168.0
3,0,0,5,3,2,10,0,2,0.0
9,2,45,4,5,5,8,0,8,0.0
3,1,30,5,5,5,0,22350,18,0.0
3,2,52,5,6,2,0,22350,20,0.0
18,2,0,4,6,5,10,0,23,51.0
3,1,35,5,0,1,0,0,20,2.0
9,6,0,5,5,5,0,22350,19,330.0
3,0,0,5,5,3,10,0,3,107.0
3,1,49,5,6,2,0,22350,9,97.0
3,0,0,4,3,5,10,0,14,0.0
3,8,48,5,1,2,0,22107,15,23.0
3,1,46,5,0,2,0,0,18,0.0
9,0,0,5,5,5,10,0,7,0.0
3,1,26,5,5,5,0,22350,18,0.0
3,2,34,5,0,3,0,0,20,0.0
18,2,0,4,0,5,2,0,23,0.0
3,1,38,5,5,1,8,0,17,495.0
3,1,26,5,0,1,0,0,9,0.0
3,1,76,5,5,3,0,22350,15,120.0
3,0,0,5,6,1,10,0,0,265.0
3,1,45,5,0,1,0,22350,16,0.0
3,1,21,5,6,1,10,22107,11,180.0
9,1,25,5,0,2,0,0,19,0.0
3,2,31,4,5,5,0,0,8,75.0
3,2,0,4,3,5,3,0,11,0.0
3,1,33,5,0,2,2,21801,8,0.0
13,1,33,5,5,1,0,22107,8,10.0
0,1,14,0,0,5,2,21657,18,10.0
3,2,48,4,5,5,10,0,20,0.0
3,0,0,4,6,5,10,0,8,0.0
3,1,42,5,5,1,1,0,16,0.0
3,1,21,5,5,2,8,0,14,215.0
3,1,70,0,7,1,0,0,22,0.0
3,2,0,5,5,2,0,22350,15,86.0
3,2,0,4,6,5,0,0,22,51.0
18,2,0,4,3,5,10,0,2,0.0
10,2,0,3,1,5,10,21954,3,1933.0
3,1,62,5,3,1,10,21802,8,115.0
3,1,28,5,6,2,8,0,7,0.0
3,2,66,4,5,5,8,0,14,0.0
4,1,37,5,5,2,8,0,15,0.0
3,1,50,5,0,3,2,21453,8,0.0
3,2,37,3,8,5,0,0,7,36.0
3,0,0,5,5,2,10,0,20,40.0
9,2,0,5,5,5,3,22106,7,306.0
3,1,17,5,5,3,0,22350,17,20.0
0,2,29,5,7,5,0,0,11,51.0
3,2,0,4,6,5,0,0,13,0.0
0,7,34,4,3,5,2,0,17,100.0
3,2,41,5,5,3,1,0,12,300.0
3,2,31,5,5,2,8,0,6,0.0
